Datetime,Open,High,Low,Close,Volume
2025-09-11 08:50:00-04:00,1.1685,1.16861,1.16825,1.16844,258
2025-09-11 08:55:00-04:00,1.16844,1.16852,1.16827,1.16851,219
2025-09-11 09:00:00-04:00,1.16851,1.16868,1.1683,1.16861,273
2025-09-11 09:05:00-04:00,1.16861,1.16862,1.16835,1.16851,224
2025-09-11 09:10:00-04:00,1.1685,1.16869,1.16849,1.16868,199
2025-09-11 09:15:00-04:00,1.16868,1.16877,1.16849,1.16865,244
2025-09-11 09:20:00-04:00,1.16865,1.16875,1.16845,1.16861,251
2025-09-11 09:25:00-04:00,1.16861,1.16868,1.16851,1.1685699999999999,186
2025-09-11 09:30:00-04:00,1.16855,1.16861,1.1683,1.16836,228
2025-09-11 09:35:00-04:00,1.16836,1.16859,1.1683,1.16853,266
2025-09-11 09:40:00-04:00,1.16853,1.16867,1.16842,1.16853,184
2025-09-11 09:45:00-04:00,1.16853,1.1685699999999999,1.16816,1.1683,222
2025-09-11 09:50:00-04:00,1.16829,1.16833,1.16793,1.16825,241
2025-09-11 09:55:00-04:00,1.16825,1.16833,1.16814,1.16825,219
2025-09-11 10:00:00-04:00,1.16825,1.16865,1.16814,1.16861,327
2025-09-11 10:05:00-04:00,1.16861,1.16881,1.16839,1.1687400000000001,232
2025-09-11 10:10:00-04:00,1.1687400000000001,1.16903,1.1687,1.16872,303
2025-09-11 10:15:00-04:00,1.16872,1.1689,1.16862,1.16871,300
2025-09-11 10:20:00-04:00,1.16871,1.16894,1.16828,1.16831,259
2025-09-11 10:25:00-04:00,1.16831,1.1686,1.16829,1.16842,212
2025-09-11 10:30:00-04:00,1.16842,1.16856,1.16831,1.16833,268
2025-09-11 10:35:00-04:00,1.16829,1.16846,1.16774,1.16805,324
2025-09-11 10:40:00-04:00,1.16806,1.16826,1.16804,1.16808,305
2025-09-11 10:45:00-04:00,1.16808,1.16841,1.16806,1.16833,232
2025-09-11 10:50:00-04:00,1.16833,1.16905,1.16833,1.1688399999999999,324
2025-09-11 10:55:00-04:00,1.1688399999999999,1.16885,1.16815,1.1683,521
2025-09-11 11:00:00-04:00,1.16831,1.16878,1.16829,1.16851,472
2025-09-11 11:05:00-04:00,1.16851,1.1688399999999999,1.16839,1.16841,356
2025-09-11 11:10:00-04:00,1.16844,1.16855,1.16821,1.16821,336
2025-09-11 11:15:00-04:00,1.1682299999999999,1.16843,1.16637,1.16736,900
2025-09-11 11:20:00-04:00,1.1673499999999999,1.16798,1.1669,1.16784,612
2025-09-11 11:25:00-04:00,1.16783,1.16886,1.16769,1.16812,659
2025-09-11 11:30:00-04:00,1.16807,1.17178,1.16571,1.1714,1853
2025-09-11 11:35:00-04:00,1.1714,1.17204,1.1708,1.17089,1312
2025-09-11 11:40:00-04:00,1.17089,1.17129,1.16954,1.17047,1405
2025-09-11 11:45:00-04:00,1.17047,1.17074,1.1691799999999999,1.16976,818
2025-09-11 11:50:00-04:00,1.16976,1.17043,1.16917,1.17036,827
2025-09-11 11:55:00-04:00,1.17036,1.17184,1.17015,1.17144,1151
2025-09-11 12:00:00-04:00,1.17149,1.17361,1.17149,1.17287,1263
2025-09-11 12:05:00-04:00,1.17289,1.17385,1.1728399999999999,1.17375,1095
2025-09-11 12:10:00-04:00,1.17375,1.17375,1.17219,1.17277,898
2025-09-11 12:15:00-04:00,1.17277,1.17291,1.17145,1.17194,819
2025-09-11 12:20:00-04:00,1.17194,1.17288,1.17132,1.17256,846
2025-09-11 12:25:00-04:00,1.17256,1.17271,1.17193,1.17243,694
2025-09-11 12:30:00-04:00,1.17246,1.17279,1.17198,1.17261,872
2025-09-11 12:35:00-04:00,1.17262,1.17297,1.17222,1.17273,782
2025-09-11 12:40:00-04:00,1.17273,1.1737,1.17264,1.17332,680
2025-09-11 12:45:00-04:00,1.17332,1.17332,1.17243,1.17301,653
2025-09-11 12:50:00-04:00,1.173,1.17354,1.17298,1.1734,589
2025-09-11 12:55:00-04:00,1.17342,1.17405,1.17336,1.17386,507
2025-09-11 13:00:00-04:00,1.17386,1.17417,1.17362,1.17383,589
2025-09-11 13:05:00-04:00,1.17384,1.17437,1.1736,1.1737,579
2025-09-11 13:10:00-04:00,1.17368,1.17386,1.17322,1.17377,569
2025-09-11 13:15:00-04:00,1.17376,1.17436,1.17358,1.17434,601
2025-09-11 13:20:00-04:00,1.17434,1.17434,1.17334,1.17355,507
2025-09-11 13:25:00-04:00,1.17355,1.17359,1.17288,1.17311,740
2025-09-11 13:30:00-04:00,1.17311,1.17374,1.17288,1.17347,570
2025-09-11 13:35:00-04:00,1.17347,1.17373,1.17343,1.17368,508
2025-09-11 13:40:00-04:00,1.17368,1.17379,1.17314,1.17333,510
2025-09-11 13:45:00-04:00,1.17333,1.17363,1.17314,1.17339,445
2025-09-11 13:50:00-04:00,1.17339,1.17363,1.17257,1.17259,526
2025-09-11 13:55:00-04:00,1.17256,1.17301,1.1724999999999999,1.1727400000000001,649
2025-09-11 14:00:00-04:00,1.17273,1.17309,1.17255,1.1726,403
2025-09-11 14:05:00-04:00,1.17261,1.17323,1.17261,1.17314,372
2025-09-11 14:10:00-04:00,1.17314,1.1736,1.17312,1.1736,387
2025-09-11 14:15:00-04:00,1.1736,1.17403,1.17356,1.1739,372
2025-09-11 14:20:00-04:00,1.1739,1.17454,1.1739,1.17433,506
2025-09-11 14:25:00-04:00,1.17433,1.17438,1.17363,1.17373,468
2025-09-11 14:30:00-04:00,1.17373,1.1738,1.17338,1.17366,379
2025-09-11 14:35:00-04:00,1.17367,1.17375,1.1732,1.17358,330
2025-09-11 14:40:00-04:00,1.17358,1.17373,1.17334,1.1733500000000001,308
2025-09-11 14:45:00-04:00,1.17336,1.17337,1.17295,1.17306,322
2025-09-11 14:50:00-04:00,1.17307,1.17325,1.17306,1.17315,352
2025-09-11 14:55:00-04:00,1.17314,1.17334,1.17297,1.17309,299
2025-09-11 15:00:00-04:00,1.17309,1.17358,1.173,1.17352,351
2025-09-11 15:05:00-04:00,1.1735,1.17368,1.17342,1.17367,331
2025-09-11 15:10:00-04:00,1.17367,1.17394,1.17366,1.1738,272
2025-09-11 15:15:00-04:00,1.1738,1.17389,1.17351,1.17357,310
2025-09-11 15:20:00-04:00,1.17357,1.17366,1.17332,1.17357,315
2025-09-11 15:25:00-04:00,1.17357,1.17357,1.17323,1.17327,257
2025-09-11 15:30:00-04:00,1.17328,1.1734499999999999,1.1732,1.17344,269
2025-09-11 15:35:00-04:00,1.17344,1.17379,1.17339,1.17366,324
2025-09-11 15:40:00-04:00,1.17366,1.17382,1.17344,1.1734499999999999,258
2025-09-11 15:45:00-04:00,1.1734499999999999,1.17357,1.17329,1.17347,225
2025-09-11 15:50:00-04:00,1.17347,1.17352,1.17325,1.1734,205
2025-09-11 15:55:00-04:00,1.17339,1.17364,1.17332,1.17358,250
2025-09-11 16:00:00-04:00,1.17358,1.17376,1.17328,1.17356,362
2025-09-11 16:05:00-04:00,1.17357,1.17366,1.17329,1.17338,290
2025-09-11 16:10:00-04:00,1.17338,1.17371,1.17334,1.17354,287
2025-09-11 16:15:00-04:00,1.17354,1.17383,1.17349,1.17372,198
2025-09-11 16:20:00-04:00,1.17372,1.17382,1.17351,1.17376,247
2025-09-11 16:25:00-04:00,1.17376,1.17378,1.17326,1.17337,268
2025-09-11 16:30:00-04:00,1.17332,1.17371,1.1733,1.17363,346
2025-09-11 16:35:00-04:00,1.17363,1.17363,1.17325,1.17341,269
2025-09-11 16:40:00-04:00,1.17341,1.17352,1.17316,1.17318,249
2025-09-11 16:45:00-04:00,1.17318,1.17322,1.17271,1.1727400000000001,318
2025-09-11 16:50:00-04:00,1.1727400000000001,1.1731,1.1727400000000001,1.17309,246
2025-09-11 16:55:00-04:00,1.17309,1.17315,1.17304,1.17312,185
2025-09-11 17:00:00-04:00,1.17311,1.17331,1.17301,1.17318,236
2025-09-11 17:05:00-04:00,1.17318,1.1734,1.17317,1.17336,229
2025-09-11 17:10:00-04:00,1.17336,1.17356,1.17324,1.17324,249
2025-09-11 17:15:00-04:00,1.17324,1.17333,1.17314,1.17319,205
2025-09-11 17:20:00-04:00,1.17319,1.1733,1.17317,1.17327,165
2025-09-11 17:25:00-04:00,1.17325,1.17334,1.17316,1.17325,182
2025-09-11 17:30:00-04:00,1.17325,1.17331,1.17319,1.17319,197
2025-09-11 17:35:00-04:00,1.17319,1.17332,1.1731,1.1733,156
2025-09-11 17:40:00-04:00,1.1733,1.1734499999999999,1.17323,1.17328,134
2025-09-11 17:45:00-04:00,1.17328,1.17344,1.17325,1.17342,172
2025-09-11 17:50:00-04:00,1.17342,1.17378,1.17342,1.1736,226
2025-09-11 17:55:00-04:00,1.1736,1.17373,1.17348,1.17348,181
2025-09-11 18:00:00-04:00,1.17349,1.17362,1.17332,1.17359,177
2025-09-11 18:05:00-04:00,1.17359,1.17383,1.17357,1.1736900000000001,179
2025-09-11 18:10:00-04:00,1.17368,1.17378,1.17349,1.17359,178
2025-09-11 18:15:00-04:00,1.17359,1.17376,1.17354,1.17365,146
2025-09-11 18:20:00-04:00,1.17365,1.17377,1.17351,1.17376,128
2025-09-11 18:25:00-04:00,1.17375,1.17376,1.17353,1.17356,129
2025-09-11 18:30:00-04:00,1.17356,1.17359,1.17332,1.17352,150
2025-09-11 18:35:00-04:00,1.17352,1.17367,1.17339,1.1735,188
2025-09-11 18:40:00-04:00,1.1735,1.1736900000000001,1.17347,1.17363,124
2025-09-11 18:45:00-04:00,1.17363,1.17376,1.17359,1.17375,110
2025-09-11 18:50:00-04:00,1.17374,1.17385,1.17368,1.17368,145
2025-09-11 18:55:00-04:00,1.17368,1.17378,1.17361,1.17363,177
2025-09-11 19:00:00-04:00,1.17362,1.17377,1.17362,1.17372,148
2025-09-11 19:05:00-04:00,1.17372,1.17383,1.17364,1.17374,180
2025-09-11 19:10:00-04:00,1.17375,1.17387,1.17359,1.17383,169
2025-09-11 19:15:00-04:00,1.17383,1.17387,1.17363,1.1736900000000001,108
2025-09-11 19:20:00-04:00,1.1736900000000001,1.17378,1.17362,1.17372,112
2025-09-11 19:25:00-04:00,1.17372,1.17388,1.17363,1.17364,148
2025-09-11 19:30:00-04:00,1.17361,1.17389,1.17361,1.17363,121
2025-09-11 19:35:00-04:00,1.17363,1.17379,1.1736,1.17374,88
2025-09-11 19:40:00-04:00,1.17371,1.17382,1.17371,1.17378,58
2025-09-11 19:45:00-04:00,1.17378,1.17387,1.17356,1.17358,161
2025-09-11 19:50:00-04:00,1.17358,1.17372,1.17352,1.17358,112
2025-09-11 19:55:00-04:00,1.17356,1.17362,1.1735,1.17362,33
2025-09-11 20:00:00-04:00,1.17275,1.1731,1.17275,1.17302,14
2025-09-11 20:05:00-04:00,1.17302,1.17331,1.17302,1.17319,43
2025-09-11 20:10:00-04:00,1.17319,1.17327,1.17315,1.17325,34
2025-09-11 20:15:00-04:00,1.17325,1.17328,1.17315,1.17322,39
2025-09-11 20:20:00-04:00,1.17322,1.17328,1.17314,1.17314,54
2025-09-11 20:25:00-04:00,1.17314,1.1733500000000001,1.17309,1.17334,68
2025-09-11 20:30:00-04:00,1.17334,1.1733500000000001,1.17305,1.17323,68
2025-09-11 20:35:00-04:00,1.17323,1.1733500000000001,1.17309,1.1733,141
2025-09-11 20:40:00-04:00,1.1733,1.17343,1.17323,1.17324,170
2025-09-11 20:45:00-04:00,1.17324,1.17334,1.17318,1.17333,127
2025-09-11 20:50:00-04:00,1.17333,1.1734,1.17332,1.17332,65
2025-09-11 20:55:00-04:00,1.17332,1.17346,1.17332,1.17333,17
2025-09-11 21:00:00-04:00,1.17329,1.17401,1.17329,1.17398,202
2025-09-11 21:05:00-04:00,1.17398,1.17399,1.17376,1.17382,61
2025-09-11 21:10:00-04:00,1.17382,1.17382,1.17362,1.17364,102
2025-09-11 21:15:00-04:00,1.17364,1.17373,1.17361,1.17368,74
2025-09-11 21:20:00-04:00,1.17368,1.1736900000000001,1.17359,1.17364,69
2025-09-11 21:25:00-04:00,1.17364,1.17375,1.17362,1.17368,79
2025-09-11 21:30:00-04:00,1.17368,1.17374,1.1736,1.17362,85
2025-09-11 21:35:00-04:00,1.17362,1.17375,1.1736,1.1737,83
2025-09-11 21:40:00-04:00,1.1737,1.17381,1.17359,1.17371,113
2025-09-11 21:45:00-04:00,1.17371,1.17372,1.17362,1.17366,75
2025-09-11 21:50:00-04:00,1.17366,1.1737,1.17363,1.17368,62
2025-09-11 21:55:00-04:00,1.17368,1.17385,1.17363,1.17384,100
2025-09-11 22:00:00-04:00,1.17386,1.17394,1.17375,1.17391,115
2025-09-11 22:05:00-04:00,1.17391,1.1739600000000001,1.17382,1.17389,95
2025-09-11 22:10:00-04:00,1.17389,1.17391,1.17366,1.17384,109
2025-09-11 22:15:00-04:00,1.17384,1.17384,1.17365,1.17367,114
2025-09-11 22:20:00-04:00,1.17367,1.17375,1.17367,1.17375,61
2025-09-11 22:25:00-04:00,1.17375,1.17375,1.17363,1.17368,58
2025-09-11 22:30:00-04:00,1.17368,1.17373,1.17358,1.17363,67
2025-09-11 22:35:00-04:00,1.17362,1.17374,1.17362,1.17372,44
